apple,microsoft,amazon com,tesla,alphabet,alphabet,berkshire hathaway,johnson & johnson,unitedhealth,nvidia,meta platforms,procter & gamble,jpmorgan chase &,exxon mobil,visa,home depot,chevron,mastercard,abbvie,pfizer,bank of,coca cola,costco wholesale,eli lilly,pepsico,broadcom,walmart,cisco systems,merck &,walt disney,verizon communications,abbott laboratories,thermo fisher scientific,comcast,accenture,adobe,mcdonalds,intel corporation,wells fargo,bristol myers squibb,philip morris,danaher,salesforce,texas instrument,qualcomm,union pacific,nike,raytheon technologies,nextera,medtronic,amgen,advanced micro devices,at&t,lowes companies,cvs health,united parcel service,s&p global,honeywell,anthem,prologis,international business machines,conocophillips,oracle,american tower,caterpillar,target,intuit,american express,morgan stanley,lockheed martin,deere,charles schwab,goldman sachs,altria,citigroup,paypal holdings,applied material,automatic data processing,blackrock,servicenow,boeing,mondelez,booking holdings,general electric,starbucks,chubb ltd,duke,stryker,intuitive surgical,netflix,marsh & mclennan,zoetis,3m,cigna,crown castle,analog devices,southern,gilead sciences,cme,blackstone,csx,micron technology,t mobile us,tjx,becton dickinson,pnc financial services,edwards lifesciences,waste management,regeneron,vertex,aon,us bancorp,dominion,truist financial,colgate palmolive,equinix,sherwin williams,eog resources,northrop grumman,lam research,intercontinental exchange,progressive,illinois tool,norfolk southern,boston scientific,public storage,activision blizzard,freeport mcmoran,general dynamics,charter communications,estee lauder,fidelity national information serv,newmont,ford motor,fiserv,dollar general,eaton,palo alto networks,humana,schlumberger,capital one financial,emerson electric,hca healthcare,sempra,marathon petroleum,general motors,air products and chemicals,moodys,uber technologies,archer daniels midland,dow,american electric power,moderna,roper technologies,pioneer natural resource,fedex,marvell technology,marriott,block,oreilly automotive,american,kla,mckesson,centene,exelon,l3harris technologies,kimberly clark,metlife,occidental petroleum,autozone,sysco,nxp semiconductors,illumina,warner bros. discovery inc series,cognizant technology solutions,general mills,valero,synopsys,nucor,johnson controls,ecolab,digital realty,prudential financial,travelers companies,cadence design systems,welltower,paychex,williams,hilton worldwide holdings,corteva,autodesk,dexcom,fortinet,realty income,kroger,chipotle mexican grill,simon property,crowdstrike holdings,lululemon athletica,amphenol,xcel,iqvia holdings,hp,aflac,workday,constellation brands,idexx laboratories,twitter,phillips 66,devon,dollar tree,sba communications reit corp class,global payments,allstate,public service enterprise,motorola solutions,snowflake,ross stores,kinder morgan,agilent technologies,arthur j gallagher,microchip technology,baxter,parker hannifin,cintas,electronic arts,carrier global,dupont de nemours,msci,consolidated edison,avalonbay communities,atlassian,yum brands,trane technologies,ebay,equity residential,verisk analytics,hershey foods,wec,monster beverage,transdigm,walgreen boots alliance,bank of new york mellon,alexandria real estate equities,fastenal,cheniere,discover financial services,resmed,halliburton,weyerhaeuser,international flavors & fragrances,eversource,datadog,otis worldwide,biogen,m&t bank,t rowe price,willis towers watson,ameriprise finance,ppg industries,kraft heinz,oneok,svb financial,rockwell automation,ametek,paccar,mettler toledo,american water works,align technology,hess,kkr and,republic services,old dominion freight line,aptiv,cummins,arista networks,cerner,cbre,first republic bank,lyondellbasell industries nv class,corning,tyson foods,delta air lines,extra space storage,southwest airlines,expedia,trade desk,edison,zimmer biomet holdings,keysight technologies,dte,keurig dr pepper,ball,fifth third bancorp,invitation homes,veeva systems,mccormick & co non voting,church and dwight,equifax
166.56,300.19,3041.05,879.89,2691.43,2695.03,323.64,166.04,485.38,242.2,208.11,153.79,139.28,80.53,208.48,327.37,154.14,344.09,149.57,47.7,43.16,62.43,528.0,254.17,164.52,585.78,136.16,56.15,76.67,147.34,54.14,120.36,556.45,46.38,318.33,471.18,240.94,48.87,52.22,68.85,102.54,274.5,210.39,170.1,169.25,252.37,135.68,100.74,77.55,106.38,228.59,118.28,17.98,228.66,104.43,211.46,399.12,186.44,463.49,147.64,123.86,98.04,78.28,231.0,192.61,224.9,486.0,180.31,88.38,450.0,375.98,81.81,336.38,52.81,59.56,106.61,133.18,206.29,738.04,587.06,197.81,64.7,2163.52,94.16,92.77,204.3,100.79,268.49,299.01,380.03,155.54,196.07,147.22,240.51,173.2,159.82,64.57,61.24,236.74,130.22,34.61,93.3,125.61,66.12,272.52,193.7,111.38,150.16,616.87,234.11,292.84,56.23,80.16,60.69,76.7,709.46,260.22,116.74,453.39,554.02,129.95,104.92,214.17,269.22,43.9,365.29,81.48,48.16,235.75,570.99,291.75,95.25,69.79,18.1,98.74,205.41,152.17,582.06,436.45,39.24,141.2,93.23,261.13,148.37,76.99,46.32,233.33,325.99,34.04,80.28,59.2,91.24,147.86,449.08,242.25,219.25,67.67,168.23,124.26,675.87,61.04,346.07,273.8,84.68,42.76,253.57,129.82,66.41,48.37,1878.77,88.37,188.35,330.19,29.24,88.19,67.46,83.62,315.32,138.01,64.53,172.85,135.31,109.37,173.68,157.46,84.35,120.38,32.69,145.91,51.3,216.51,420.08,344.81,66.1,49.37,1496.58,138.77,201.75,330.07,76.17,67.56,232.37,36.31,60.14,248.39,215.82,539.97,34.62,84.31,58.65,139.92,321.14,135.82,123.88,65.38,222.69,264.69,95.0,18.14,133.16,158.78,69.74,85.23,297.31,380.99,129.26,44.91,77.1,511.09,86.91,240.68,309.28,122.0,155.22,55.09,85.5,181.73,208.03,90.59,83.75,675.51,46.15,52.14,189.64,52.57,133.46,116.12,249.62,32.93,39.49,129.72,80.75,164.48,78.78,207.79,178.81,142.98,223.88,289.9,128.78,39.07,67.09,594.51,268.74,130.99,91.64,1387.3,152.1,496.14,101.78,60.13,124.85,317.97,121.71,207.08,123.04,93.41,97.99,169.81,97.81,39.83,95.04,38.04,193.72,42.32,192.23,82.26,64.49,122.69,157.86,122.37,38.61,88.17,46.07,38.9,230.62,97.33,96.98,224.57
166.23,295.92,2957.97,839.29,2677.99,2686.16,327.74,168.48,486.59,237.14,202.97,154.36,138.29,81.04,207.23,324.36,156.22,340.99,150.41,47.83,42.49,62.47,533.05,258.64,163.27,578.6,139.29,56.07,77.15,145.57,54.66,120.97,554.29,47.12,318.95,459.08,236.65,47.93,51.24,69.11,102.48,276.57,204.75,171.0,165.35,255.46,133.97,99.83,78.79,107.65,232.64,111.98,18.05,226.28,104.54,212.43,400.5,187.52,469.02,149.58,125.93,97.41,78.25,235.24,194.85,223.84,472.7,179.89,87.78,447.82,381.93,80.71,333.42,53.17,57.62,101.34,130.64,204.7,737.71,562.31,188.85,64.91,2102.06,92.45,91.53,206.0,102.64,266.47,299.82,368.07,155.84,195.87,148.3,237.81,175.84,159.28,66.4,61.71,240.82,125.85,35.29,89.18,123.92,65.71,272.84,191.59,111.98,152.81,611.15,235.69,294.21,56.31,80.72,60.55,77.4,720.82,258.04,116.29,449.69,543.51,131.4,105.08,215.32,272.0,43.96,372.96,81.5,49.09,238.13,561.82,292.2,92.67,70.68,17.6,98.63,206.29,154.97,573.41,436.01,38.52,138.52,93.22,264.11,149.61,77.37,44.9,231.86,324.9,31.72,81.93,59.67,93.98,141.52,449.91,238.08,221.31,65.2,165.47,114.22,684.19,60.41,342.53,280.16,84.78,43.13,255.48,129.55,66.56,47.75,1885.35,87.08,184.7,331.95,28.68,87.93,68.27,84.19,308.84,137.53,64.64,171.12,137.24,109.54,173.6,153.94,85.37,120.42,32.8,142.01,51.52,210.0,423.95,336.35,66.62,55.1,1462.17,139.41,191.02,322.84,76.36,69.13,233.37,36.62,61.16,245.37,218.29,538.52,33.49,83.0,58.85,146.48,326.03,130.48,125.68,66.29,221.57,224.02,93.53,18.39,137.17,158.41,69.04,85.19,294.97,378.41,127.84,45.88,76.89,507.11,88.29,243.1,286.88,119.7,155.11,54.42,86.69,182.68,208.14,92.45,83.35,654.49,46.72,52.36,192.2,53.15,133.61,114.57,249.91,33.35,39.17,127.03,83.47,148.46,79.18,211.23,180.65,142.92,224.74,290.4,128.05,39.95,67.71,584.23,270.46,131.05,91.66,1404.71,154.94,477.45,100.96,57.78,126.25,324.45,116.87,208.99,120.34,93.37,95.39,169.86,99.82,39.64,95.34,36.56,195.24,41.67,185.25,79.28,65.25,122.13,155.4,125.21,38.61,90.14,46.3,38.65,193.16,99.56,99.2,224.21
163.17,289.86,2912.82,838.29,2638.13,2642.44,325.34,169.48,498.65,229.36,200.06,155.14,134.4,84.09,200.29,324.26,158.65,330.76,150.56,48.65,40.95,62.57,525.5,262.87,165.75,595.99,142.82,56.51,77.83,140.72,55.11,121.41,547.32,47.21,314.16,452.13,235.81,48.07,48.79,69.36,99.8,272.54,203.01,169.98,162.26,264.63,131.18,99.59,80.21,108.31,232.91,108.41,18.02,224.07,105.19,210.39,407.55,187.43,476.84,150.84,126.62,100.27,76.49,238.28,195.66,224.1,464.95,172.95,86.36,458.15,390.07,79.23,329.67,53.49,56.59,99.91,125.74,208.46,696.59,547.07,180.84,63.83,1985.04,89.14,90.03,205.52,105.26,267.1,302.28,361.73,156.49,196.84,146.73,241.63,179.1,156.85,67.58,61.86,243.77,121.16,37.43,81.91,123.23,62.54,275.42,184.87,110.64,157.82,620.41,238.66,293.74,55.25,82.7,58.96,77.36,720.92,258.49,118.75,468.57,525.78,135.7,107.19,212.13,284.57,43.96,377.36,81.43,50.11,245.29,549.93,285.69,90.47,74.28,16.85,97.32,210.98,149.78,557.51,441.39,38.94,134.12,91.58,265.41,151.92,77.73,42.4,228.43,325.84,29.83,82.8,58.83,96.33,136.46,454.58,241.16,214.54,63.41,159.28,106.52,674.09,57.48,332.1,281.82,86.05,44.28,266.88,129.13,63.98,56.15,1891.36,84.96,176.45,323.57,26.89,88.88,68.12,85.98,309.06,138.72,62.92,168.11,139.24,106.43,173.4,154.69,87.08,123.58,33.47,137.67,51.48,207.66,432.06,335.46,66.82,58.94,1442.28,136.89,179.03,320.58,76.23,71.26,227.0,36.35,60.1,240.21,217.66,535.71,33.39,84.3,59.57,143.47,330.9,128.03,127.55,67.6,222.96,209.65,89.44,18.84,133.89,159.87,67.76,86.02,283.85,378.95,126.49,45.0,74.39,497.78,89.88,247.34,267.61,118.73,151.31,55.66,88.61,187.7,212.82,94.61,81.32,633.06,47.72,50.92,194.66,53.97,139.63,110.22,254.6,34.13,39.3,123.5,85.94,142.19,77.96,209.45,176.22,138.75,222.24,281.49,123.95,39.84,68.42,543.12,269.06,130.99,87.95,1388.78,161.04,464.48,101.17,55.89,129.97,318.31,105.87,202.04,118.55,93.47,89.71,164.89,97.13,38.85,93.51,34.52,200.89,40.68,176.23,75.66,65.59,120.44,151.67,127.88,38.88,90.2,44.55,39.2,187.69,103.41,100.69,227.67
159.3,278.91,2749.06,804.58,2527.57,2529.29,322.72,172.21,486.87,213.52,187.47,152.84,129.21,87.12,190.7,322.77,162.04,312.92,149.45,47.98,38.34,61.08,528.52,261.64,162.45,570.7,141.67,55.59,77.73,133.5,54.68,118.86,534.75,46.3,305.02,437.97,224.33,47.68,45.81,68.77,93.2,263.02,196.23,164.89,150.1,261.46,124.44,98.19,84.18,106.64,234.36,102.95,17.79,222.26,104.56,201.18,385.64,182.16,454.53,148.91,126.07,101.27,74.32,232.02,196.7,211.04,437.39,159.13,83.45,466.15,369.0,76.36,321.89,52.85,55.55,93.61,119.22,208.39,677.07,519.62,169.17,62.53,1817.16,85.38,84.46,198.92,106.7,253.41,292.69,350.26,151.81,188.09,143.28,237.85,176.78,146.28,69.23,60.26,235.73,109.04,37.01,75.7,122.31,58.33,276.05,178.7,108.35,155.85,618.59,235.54,288.38,53.1,83.35,56.23,76.68,703.07,242.95,120.15,477.95,489.15,132.39,106.52,206.53,278.31,42.55,376.15,80.55,47.15,247.29,555.64,263.87,87.11,77.85,15.97,94.92,203.72,145.79,533.51,426.83,42.1,124.8,91.64,259.82,152.84,74.54,39.83,221.5,314.69,28.57,83.97,57.98,97.26,126.46,445.17,236.63,201.09,61.17,148.06,97.51,660.43,54.67,314.14,278.42,83.49,43.83,270.74,127.94,61.97,55.38,1860.3,77.75,169.72,316.33,25.55,86.6,67.67,84.01,295.46,131.9,60.31,158.53,136.12,102.05,169.79,150.4,86.92,122.41,33.4,129.09,51.22,199.09,420.81,291.37,64.67,57.82,1323.96,128.27,167.4,302.38,72.82,71.55,216.66,35.66,59.03,224.41,212.98,517.28,32.42,82.6,59.89,140.86,331.9,122.65,125.17,67.71,216.51,193.0,85.12,18.72,130.34,154.55,65.14,84.98,271.92,371.02,126.26,43.52,69.07,467.4,90.14,244.58,244.24,113.3,144.54,54.85,87.77,187.5,213.38,95.45,75.0,591.97,46.99,50.01,189.44,54.1,139.01,101.35,247.28,36.24,38.47,116.14,86.66,130.11,74.3,205.78,170.49,134.46,217.65,264.92,114.5,40.15,68.51,494.35,264.54,129.5,83.19,1339.44,159.22,435.57,97.12,51.16,127.96,302.01,97.63,189.6,114.45,93.08,86.46,158.47,94.78,37.29,92.56,30.11,200.25,37.19,157.01,66.11,66.19,116.68,146.87,127.11,38.14,89.69,41.98,38.26,181.5,104.06,101.71,217.83
157.44,275.85,2720.29,824.4,2542.09,2545.57,318.52,168.72,473.46,215.14,190.29,146.79,128.3,87.78,191.71,316.74,170.53,314.33,147.15,47.44,38.59,58.66,523.36,259.93,157.87,575.95,138.74,54.4,76.95,131.75,53.25,116.11,524.0,46.13,301.62,431.53,222.79,47.5,46.46,67.74,93.97,257.27,192.08,167.34,150.76,253.47,121.21,94.85,81.95,104.09,231.1,105.53,17.36,223.26,102.36,203.41,388.13,183.24,456.07,146.99,125.68,98.8,73.33,227.97,210.0,208.81,442.21,160.05,83.31,448.99,364.93,75.69,321.37,50.89,54.87,94.9,124.15,205.38,662.87,518.2,173.8,60.8,1899.53,88.15,84.0,197.65,105.47,245.71,269.32,341.76,147.93,181.39,145.4,229.1,173.85,148.52,67.82,59.54,222.73,108.62,34.99,77.16,119.28,60.0,265.13,181.6,102.0,147.96,614.74,238.71,276.93,53.25,81.56,56.85,74.87,681.42,239.85,117.81,449.21,490.37,124.67,103.76,203.52,265.67,40.9,367.2,81.03,46.67,235.31,551.43,269.84,86.25,77.61,16.03,94.2,199.26,146.2,525.15,424.66,45.08,126.08,93.7,258.03,153.39,76.22,40.2,218.77,314.0,30.74,83.13,57.84,95.25,129.28,438.53,237.37,203.99,64.51,152.79,100.62,655.17,55.46,321.82,272.75,81.57,43.49,261.86,123.19,61.96,54.6,1849.12,75.31,176.9,313.52,25.27,87.48,63.76,90.54,296.35,125.96,60.17,156.73,133.49,103.7,168.45,145.8,88.33,118.43,32.86,133.92,50.08,195.95,400.8,276.83,64.9,55.71,1313.6,131.39,156.77,296.52,72.54,70.19,210.56,35.63,59.23,219.9,214.64,507.78,32.68,84.31,59.48,146.8,324.9,123.21,122.03,66.68,214.13,191.61,85.86,18.67,129.32,150.13,68.53,80.45,271.62,367.51,122.67,43.58,68.81,466.0,88.75,239.95,240.95,115.24,142.78,53.31,86.08,185.03,204.01,94.0,72.49,596.83,47.47,50.73,190.8,54.16,134.22,103.28,238.85,36.76,38.52,119.71,85.09,127.13,73.5,202.01,168.13,134.88,217.48,261.39,117.74,38.66,66.74,516.99,273.46,128.83,83.51,1317.1,154.25,415.01,96.62,52.27,123.11,299.35,100.14,193.01,114.6,93.04,84.85,156.48,96.0,36.97,92.32,31.22,196.59,39.16,165.69,62.35,65.17,115.75,146.29,126.17,37.21,87.79,41.96,38.62,181.83,97.55,95.32,217.26
162.95,288.5,2785.58,858.97,2668.4,2677.32,325.4,169.36,485.57,230.14,198.5,148.77,133.44,82.79,199.76,317.2,166.27,328.13,148.84,48.75,41.04,58.96,527.65,262.79,157.4,597.02,139.46,55.92,77.79,133.65,53.08,118.39,541.7,46.12,309.42,450.87,222.47,47.63,49.16,68.13,93.81,264.82,203.16,172.46,157.11,253.67,126.95,98.52,80.32,103.58,231.46,111.05,17.56,225.88,103.6,206.78,391.51,185.4,465.37,150.48,126.22,96.21,76.1,233.11,209.78,216.0,464.74,168.65,87.4,448.72,368.86,79.39,333.59,51.0,55.95,100.22,128.62,209.7,693.25,559.58,178.56,61.29,2035.47,91.25,87.6,203.94,105.33,249.69,278.82,358.79,152.32,189.58,146.6,231.26,173.96,153.62,67.12,59.0,230.09,116.14,34.61,79.44,121.96,61.19,264.84,186.75,105.91,149.98,623.43,239.24,291.0,54.51,81.0,58.52,75.54,704.2,241.71,113.77,449.92,517.31,128.78,104.1,207.77,263.79,42.07,369.63,80.83,46.99,236.81,557.75,277.68,91.98,75.97,16.37,96.27,207.22,149.12,554.91,429.17,42.56,131.91,94.39,264.36,152.3,75.43,42.28,227.0,323.31,31.5,81.78,59.8,95.01,142.49,443.29,230.4,216.72,66.55,159.47,111.92,674.7,58.28,339.56,276.53,82.85,43.55,255.53,123.56,64.44,57.5,1884.56,79.76,183.35,324.71,25.37,87.96,64.11,87.14,307.79,130.01,62.81,165.02,135.45,106.89,171.37,150.89,88.76,122.3,32.5,138.52,51.53,204.88,412.24,287.43,65.17,55.34,1420.63,132.57,169.79,305.82,74.91,69.84,219.21,36.05,60.39,233.53,214.72,529.92,34.37,79.35,58.94,147.75,326.19,128.1,122.42,65.82,221.7,207.56,88.57,18.33,133.26,155.94,70.88,79.74,278.08,374.16,125.52,44.59,72.49,488.13,88.38,244.46,261.59,116.02,150.97,53.06,87.78,187.27,204.88,92.6,76.68,633.93,48.12,52.18,192.21,54.76,134.02,107.0,245.23,34.84,38.99,120.82,84.19,142.83,75.26,202.27,173.21,138.88,225.06,274.52,122.03,38.18,66.61,538.94,271.04,130.51,87.32,1388.29,153.79,442.05,96.7,54.97,125.77,306.87,104.61,198.44,120.61,93.1,87.77,164.8,98.37,37.63,90.64,32.76,197.97,40.66,174.68,66.4,65.47,117.64,151.05,125.03,37.63,86.41,44.74,39.37,188.65,98.31,97.06,225.05
158.52,285.59,2936.35,838.3,2648.59,2653.64,325.3,169.66,491.44,226.58,195.21,144.94,131.86,85.36,197.97,317.94,170.82,324.59,149.17,49.2,40.67,57.88,532.72,266.02,154.51,587.73,142.63,54.71,77.89,133.64,53.23,117.0,538.25,45.39,309.52,438.95,222.0,46.66,49.01,68.42,91.89,263.83,200.15,172.75,154.71,259.65,126.03,98.51,80.16,104.46,226.95,106.46,17.5,224.17,104.08,207.18,382.75,184.36,473.2,151.08,124.35,99.72,76.65,232.8,211.79,214.78,452.37,169.6,85.86,444.36,378.15,79.65,329.9,51.23,54.88,98.55,124.97,209.43,697.2,533.59,178.39,60.16,2030.36,91.33,87.16,201.42,106.19,248.37,275.72,356.77,151.49,189.22,143.93,229.46,176.17,150.56,68.61,57.92,227.96,116.86,34.89,75.72,123.54,62.05,257.72,184.96,105.7,151.45,630.36,241.93,293.6,52.99,82.21,57.65,73.84,706.48,237.55,119.88,444.61,497.07,129.56,104.67,206.2,269.85,41.74,369.67,80.8,47.71,235.52,562.13,273.36,90.41,77.28,16.33,95.05,206.08,148.2,551.85,431.3,43.4,130.26,94.74,267.1,155.28,77.93,41.85,227.6,314.0,30.41,84.31,60.63,95.99,139.52,436.39,237.75,219.28,65.25,162.56,108.87,675.58,56.98,328.79,280.12,84.44,43.6,254.0,119.79,64.28,58.13,1867.9,79.98,180.5,316.04,25.08,87.66,63.1,89.58,300.84,133.56,61.46,162.48,135.29,106.15,171.89,149.46,90.44,122.19,32.49,142.94,53.59,199.79,405.58,286.76,64.82,57.09,1469.03,132.61,191.02,301.74,74.27,70.16,216.94,36.15,59.96,228.45,213.64,524.44,34.12,81.21,60.57,148.75,328.78,127.12,122.91,65.4,222.3,197.85,89.6,18.55,134.33,155.04,69.85,78.98,275.63,369.75,123.68,43.81,72.08,465.26,89.47,244.02,255.2,115.82,148.85,52.36,87.5,184.84,205.14,93.56,75.39,633.68,48.07,50.0,191.38,54.47,132.58,104.8,242.62,37.95,40.1,121.23,84.36,140.16,73.8,198.64,173.9,138.58,224.52,272.54,121.19,37.54,67.51,539.51,262.55,128.18,86.15,1338.34,153.13,430.09,98.12,53.45,126.79,309.74,105.68,197.2,120.91,93.0,87.88,163.79,99.74,37.01,89.95,32.55,196.28,41.03,178.91,63.03,65.76,119.34,146.49,127.3,37.2,87.06,44.48,39.41,184.35,97.94,95.92,226.21
154.73,280.07,2910.49,795.35,2597.41,2609.51,326.6,169.35,482.87,221.0,187.61,143.22,128.89,84.92,196.71,316.79,170.9,324.79,149.06,50.27,40.33,57.92,527.42,266.3,153.73,577.85,142.07,54.69,78.26,131.75,53.04,114.02,529.81,45.02,311.58,416.38,226.87,45.83,48.47,68.87,88.87,262.52,197.9,170.36,152.34,261.52,122.63,96.92,79.3,103.82,228.85,104.29,17.5,222.21,103.47,203.9,379.68,182.24,465.26,147.83,123.96,98.41,77.82,234.84,214.83,206.97,439.32,167.9,85.18,439.04,389.48,80.24,327.0,50.48,54.16,96.57,123.64,207.27,687.04,512.15,176.23,59.12,2017.4,92.28,82.73,201.91,106.14,247.77,273.69,340.32,149.59,185.29,140.96,226.86,173.63,147.6,68.69,58.0,225.96,116.05,34.69,72.82,124.57,61.43,254.51,182.15,103.45,151.47,642.58,236.48,295.33,52.65,82.26,57.14,73.77,693.55,233.59,116.68,436.3,483.39,126.36,105.54,203.86,267.34,41.7,365.99,80.31,46.93,232.48,559.29,264.23,89.34,76.89,16.04,94.15,205.55,146.92,546.03,426.12,42.9,130.09,93.0,267.0,154.21,78.51,41.51,219.38,304.47,30.76,83.6,60.91,95.54,138.2,432.31,232.49,213.18,63.09,161.64,101.93,675.11,57.0,323.27,281.23,83.41,43.63,250.0,117.53,64.2,57.95,1864.59,77.82,178.56,303.87,23.99,88.04,62.27,91.67,293.69,135.25,60.48,158.85,135.68,106.05,173.73,144.91,91.21,120.59,31.9,141.77,53.65,192.31,390.26,279.13,65.35,55.89,1475.41,130.05,190.54,291.55,73.61,70.37,213.61,36.29,59.96,224.91,212.39,498.08,33.0,80.77,58.64,147.02,320.88,126.99,123.38,65.72,221.77,180.42,87.76,18.1,130.31,153.62,69.04,76.85,270.98,369.3,122.33,43.22,72.49,456.63,89.34,241.12,246.39,116.26,148.83,50.06,86.8,182.04,204.69,93.86,73.22,623.99,47.44,50.0,188.43,53.97,129.46,104.47,238.07,37.41,39.62,118.14,83.81,127.02,72.4,197.67,172.22,136.33,220.73,271.87,120.23,37.36,66.06,530.59,257.01,126.34,85.56,1311.22,152.08,400.67,94.61,52.29,126.54,306.38,106.15,195.29,119.91,93.4,87.57,160.39,103.43,36.44,87.64,32.07,196.51,40.24,179.31,56.8,64.79,118.82,145.87,126.97,36.81,85.56,44.0,39.45,174.44,96.52,95.15,223.9
150.62,276.44,2837.06,766.37,2519.02,2534.82,329.98,171.69,487.92,213.3,186.63,145.05,130.17,81.88,200.33,318.36,166.72,328.59,152.1,52.25,41.2,58.54,525.95,269.0,155.89,567.8,144.05,54.3,77.78,129.03,52.5,115.52,535.88,44.97,307.68,411.5,226.18,44.4,49.86,69.24,89.59,266.85,193.12,166.72,141.29,257.66,117.57,97.04,79.28,103.22,229.21,102.25,17.28,226.51,104.49,204.3,377.0,183.2,458.33,149.17,123.94,96.55,77.07,234.93,215.44,208.76,424.63,172.79,84.72,444.45,393.86,83.26,324.98,50.54,54.23,96.87,120.13,207.0,697.53,495.1,175.52,59.34,1999.95,92.45,79.29,204.96,106.3,245.85,263.8,331.01,150.04,184.66,143.48,226.2,172.77,145.63,68.66,58.15,229.57,108.76,34.23,69.4,124.07,61.25,256.8,183.36,102.25,154.45,656.41,241.68,297.26,53.95,81.32,57.89,73.96,683.6,237.63,115.84,441.42,469.0,126.22,105.71,206.15,266.09,41.9,360.07,79.55,44.52,233.83,566.14,250.38,89.06,73.74,15.74,93.99,208.69,148.46,525.31,431.94,41.55,133.67,92.32,261.43,153.97,76.66,40.83,218.27,301.31,29.27,82.57,60.28,94.74,150.07,435.1,229.34,211.13,60.25,161.76,94.85,674.82,57.51,320.0,284.85,84.33,43.58,250.11,119.12,64.69,55.59,1869.23,76.76,171.71,306.11,23.88,87.43,62.57,90.55,278.98,132.05,60.57,165.03,132.59,109.26,177.18,139.16,90.97,119.89,31.07,141.56,54.21,188.7,407.29,275.44,64.88,55.42,1471.97,128.19,183.12,289.24,71.49,69.51,211.09,34.1,60.84,220.91,219.69,486.33,33.03,78.27,52.69,151.08,320.7,127.09,125.88,66.53,218.75,166.75,85.76,17.54,127.58,154.74,68.13,77.99,273.97,375.01,119.13,42.91,71.74,457.33,89.52,239.32,238.66,113.42,151.18,52.09,86.38,185.95,206.71,93.78,73.23,618.43,47.91,50.53,188.43,54.49,128.49,108.76,236.58,36.36,38.77,116.51,83.22,118.76,71.98,193.77,175.2,136.94,220.1,273.6,121.95,37.69,64.52,512.12,256.35,127.09,87.16,1289.32,152.62,378.09,94.21,50.85,128.47,298.56,104.47,197.77,115.28,93.43,87.4,157.61,103.87,36.21,85.5,32.07,191.35,40.1,179.11,52.48,64.62,117.69,143.98,126.52,37.04,88.44,45.85,39.1,170.79,98.2,96.63,228.43
155.09,287.15,2947.33,801.89,2583.96,2593.21,332.55,176.14,497.91,229.73,192.03,150.27,132.48,77.22,206.14,328.54,158.28,335.0,155.88,52.21,41.5,59.62,542.32,275.46,159.0,592.76,145.78,55.6,78.64,134.2,52.76,117.48,550.64,45.54,316.23,421.66,232.57,44.81,50.11,69.75,92.66,270.89,196.14,172.32,144.21,260.13,119.4,97.62,81.98,105.4,231.56,109.33,17.43,231.07,106.98,210.53,387.39,187.79,467.69,151.84,125.64,95.05,80.6,236.21,216.46,215.35,439.68,176.04,86.33,448.67,388.47,83.17,329.16,51.54,55.11,100.46,124.41,212.31,707.67,514.22,179.89,61.17,2080.18,92.35,83.12,207.45,106.69,254.34,270.0,343.75,155.3,189.11,144.31,233.08,172.76,150.92,68.66,58.32,232.0,109.72,34.36,73.11,126.28,61.72,258.69,185.24,106.15,155.17,665.93,246.99,307.62,54.4,81.02,58.02,75.49,701.64,242.44,113.82,447.82,484.72,130.26,107.31,208.45,268.06,42.66,355.14,79.51,44.28,237.62,569.16,258.9,92.6,73.37,16.06,95.45,214.25,150.27,540.06,439.87,39.26,134.27,92.65,267.17,155.01,74.4,42.13,222.63,306.71,29.8,82.81,58.87,96.11,148.12,445.8,227.79,216.23,65.78,166.4,103.09,695.84,58.55,333.22,290.63,85.61,43.76,258.11,121.05,65.32,54.53,1923.94,77.79,178.44,312.61,25.02,88.17,63.28,84.41,285.5,135.52,61.49,167.82,135.15,109.79,180.19,142.5,90.2,121.82,31.04,144.24,54.99,192.43,416.08,283.32,65.12,56.19,1493.65,128.88,188.64,289.92,73.43,70.23,215.01,34.86,61.26,221.42,222.13,502.93,33.97,75.34,53.01,151.06,322.24,128.5,127.13,67.53,224.73,170.78,87.46,17.32,130.28,158.56,71.62,78.67,279.14,382.11,120.8,45.2,71.87,470.94,90.4,240.22,245.17,114.65,152.29,53.94,87.39,190.91,208.82,94.59,75.08,646.03,48.17,50.55,190.76,55.79,126.56,110.29,244.31,34.8,39.47,120.48,84.17,120.94,73.65,197.36,175.01,139.39,228.56,279.59,123.37,37.82,64.26,526.66,261.02,129.38,87.67,1319.45,155.95,390.73,93.08,52.08,129.06,308.97,108.07,198.47,121.16,93.6,87.57,160.99,98.65,36.59,85.7,34.86,189.69,42.06,188.5,53.87,66.13,119.2,149.66,127.76,37.34,90.75,45.79,39.5,174.03,98.28,98.95,230.79
