,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
110,ford motor,synopsys,0.9128980040550232,cadence design systems,0.9097737669944763,tesla,0.8527306318283081,aptiv,0.7600266933441162,uber technologies,0.7268468141555786,mckesson,0.6553826332092285,raytheon technologies,0.6058717966079712,apple,0.5872378349304199,meta platforms,0.5551227331161499,blackstone,0.5483232736587524,hilton worldwide holdings,0.5232760906219482,philip morris,0.508903980255127,moderna,0.5087367296218872,intel corporation,0.5028557777404785,allstate,0.476455420255661,microchip technology,0.4571481943130493,alphabet,0.4393812417984009,resmed,0.4378005266189575,paypal holdings,0.4345535635948181,twilio,0.4302562475204468,hp,0.42865830659866333,servicenow,0.42525961995124817,marvell technology,0.3644977807998657,cisco systems,0.35282206535339355,biogen,0.34987565875053406
111,baxter,paychex,0.9575488567352295,gilead sciences,0.8912628889083862,amgen,0.8040830492973328,bristol myers squibb,0.7733544707298279,abbvie,0.7430559396743774,cigna,0.7022527456283569,micron technology,0.5752097964286804,nike,0.5611920356750488,ball,0.4884936213493347,eli lilly,0.4723167419433594,kimberly clark,0.4559130072593689,ansys,0.4099193811416626,costco wholesale,0.36005470156669617,progressive,0.354874849319458,verizon communications,0.3483523726463318,autozone,0.32705235481262207,berkshire hathaway,0.30344510078430176,biogen,0.25814908742904663,abbott laboratories,0.2215794324874878,arista networks,0.2210254967212677,paccar,0.21891696751117706,pfizer,0.21192342042922974,digital realty,0.20843808352947235,devon,0.20702087879180908,mondelez,0.2042408138513565
112,abbvie,amgen,0.9485540390014648,bristol myers squibb,0.941643238067627,gilead sciences,0.940115213394165,eli lilly,0.8072918057441711,cigna,0.7948088645935059,baxter,0.7430559396743774,ball,0.7020976543426514,biogen,0.6800804138183594,paychex,0.6030609607696533,pfizer,0.5801008343696594,ansys,0.4915235936641693,raytheon technologies,0.4528464674949646,moderna,0.4382038414478302,kinder morgan,0.43108099699020386,mondelez,0.42877647280693054,devon,0.42163896560668945,dollar general,0.3949791193008423,twitter,0.3936915993690491,uber technologies,0.36060211062431335,expedia,0.34444618225097656,abbott laboratories,0.3427296578884125,pepsico,0.3380049467086792,fiserv,0.3243825137615204,lam research,0.32242509722709656,accenture,0.3079698383808136
113,occidental petroleum,hess,0.8769553899765015,american,0.8520129919052124,intercontinental exchange,0.8086174726486206,aflac,0.6852402091026306,united parcel service,0.6333174705505371,chevron,0.6246570944786072,exxon mobil,0.6208208799362183,accenture,0.5697923898696899,fedex,0.5629094839096069,conocophillips,0.5499913692474365,dollar general,0.54715496301651,dollar tree,0.47778069972991943,marathon petroleum,0.4737979769706726,thermo fisher scientific,0.43313467502593994,wells fargo,0.4312516450881958,schlumberger,0.4163784384727478,valero,0.4052805006504059,agilent technologies,0.402170866727829,emerson electric,0.38844436407089233,simon property,0.35792890191078186,lululemon athletica,0.3550693392753601,motorola solutions,0.3532714545726776,morgan stanley,0.33349472284317017,edwards lifesciences,0.30015382170677185,halliburton,0.2959486246109009
114,oracle,cerner,0.8371395468711853,adobe,0.8109273910522461,vmware,0.8060615062713623,fiserv,0.6411865949630737,equifax,0.6330674886703491,analog devices,0.6123757362365723,broadcom,0.6093190908432007,devon,0.5545660257339478,microsoft,0.5498936772346497,nvidia,0.5418672561645508,alphabet,0.5011861324310303,kinder morgan,0.48812174797058105,palo alto networks,0.469069242477417,caterpillar,0.45525169372558594,unitedhealth,0.44684821367263794,intel corporation,0.42603403329849243,qualcomm,0.4141256809234619,accenture,0.40431854128837585,eaton,0.4031643271446228,servicenow,0.39785340428352356,comcast,0.3885999321937561,honeywell,0.36045128107070923,hilton worldwide holdings,0.336412250995636,marvell technology,0.33427202701568604,advanced micro devices,0.33387491106987
115,anthem,morgan stanley,0.9114267826080322,lululemon athletica,0.808297872543335,goldman sachs,0.8049330711364746,wells fargo,0.7426441311836243,citigroup,0.6963311433792114,resmed,0.6740219593048096,edwards lifesciences,0.670480489730835,autozone,0.6569809317588806,blackstone,0.6523129940032959,cloudflare,0.6088874340057373,american,0.6000816822052002,hess,0.5982455611228943,marriott,0.5850967764854431,thermo fisher scientific,0.5729212164878845,blackrock,0.5695177316665649,kroger,0.5438573360443115,agilent technologies,0.5324483513832092,exxon mobil,0.47573989629745483,walt disney,0.43064650893211365,equifax,0.42867276072502136,mckesson,0.4244469702243805,aptiv,0.4091179370880127,walmart,0.40735727548599243,servicenow,0.4044252038002014,duke,0.38415127992630005
116,broadcom,analog devices,0.9607821702957153,vmware,0.8353900909423828,marvell technology,0.8211266994476318,advanced micro devices,0.7589807510375977,caterpillar,0.7271914482116699,microchip technology,0.6982325315475464,arista networks,0.6957194805145264,adobe,0.6740061044692993,eaton,0.6349017024040222,oracle,0.6093190908432007,cummins,0.5775902271270752,cerner,0.5704497694969177,paccar,0.5482628345489502,palo alto networks,0.5396137237548828,nvidia,0.531980037689209,microsoft,0.4891248643398285,cisco systems,0.47308310866355896,intel corporation,0.462375283241272,digital realty,0.4605322480201721,comcast,0.4551392197608948,servicenow,0.412749707698822,honeywell,0.3828960359096527,unitedhealth,0.3452870845794678,blackstone,0.32516103982925415,equifax,0.3113832473754883
117,qualcomm,unitedhealth,0.8655555248260498,nvidia,0.8646453619003296,palo alto networks,0.8250773549079895,honeywell,0.761398434638977,charles schwab,0.6841691732406616,monster beverage,0.5804632902145386,adobe,0.5346304178237915,equifax,0.4976615905761719,microsoft,0.4944283068180084,walmart,0.4824698865413666,chevron,0.4815590977668762,hp,0.48031067848205566,metlife,0.4728041887283325,dollar tree,0.47228091955184937,servicenow,0.46869969367980957,wells fargo,0.45048853754997253,devon,0.44956809282302856,allstate,0.44910356402397156,alphabet,0.42864394187927246,conocophillips,0.42563778162002563,oracle,0.4141256809234619,cerner,0.3915479779243469,intel corporation,0.3813548982143402,abbott laboratories,0.3737297058105469,exxon mobil,0.3632628917694092
118,progressive,verizon communications,0.9998561143875122,ansys,0.6306788325309753,thermo fisher scientific,0.5194019079208374,cigna,0.44916924834251404,paccar,0.4170641005039215,dominion,0.4163239598274231,paychex,0.3944031894207001,hess,0.3770293593406677,analog devices,0.37315958738327026,kinder morgan,0.36686089634895325,edwards lifesciences,0.3574695587158203,baxter,0.3548749089241028,adobe,0.35148489475250244,arista networks,0.3391898572444916,duke,0.33828961849212646,agilent technologies,0.3332271873950958,eaton,0.30885154008865356,walt disney,0.3077722191810608,marathon petroleum,0.29844266176223755,servicenow,0.2938481569290161,gilead sciences,0.28377270698547363,occidental petroleum,0.2836889326572418,aflac,0.27923163771629333,valero,0.2784407436847687,emerson electric,0.2704904079437256
119,honeywell,unitedhealth,0.9027284383773804,qualcomm,0.761398434638977,nvidia,0.6726067662239075,palo alto networks,0.6374037265777588,charles schwab,0.6266395449638367,adobe,0.5691667795181274,devon,0.5656412243843079,metlife,0.5455695986747742,abbott laboratories,0.5361623167991638,walmart,0.49541640281677246,conocophillips,0.46152305603027344,monster beverage,0.44340673089027405,mckesson,0.4427877962589264,pfizer,0.4348817765712738,expedia,0.4302917718887329,analog devices,0.41618913412094116,intel corporation,0.40478789806365967,boeing,0.399976909160614,ansys,0.3908117413520813,chevron,0.3881426751613617,broadcom,0.3828960657119751,microsoft,0.3778984248638153,advanced micro devices,0.3723473846912384,prudential financial,0.36603260040283203,union pacific,0.362723708152771
120,palo alto networks,nvidia,0.8664772510528564,qualcomm,0.8250774145126343,servicenow,0.7560210824012756,monster beverage,0.7381628751754761,adobe,0.7183253765106201,unitedhealth,0.7083344459533691,microsoft,0.6464868783950806,honeywell,0.6374037265777588,intel corporation,0.6146430373191833,analog devices,0.5977364778518677,vmware,0.569939374923706,alphabet,0.5611468553543091,broadcom,0.5396137237548828,allstate,0.5376967787742615,philip morris,0.5348750948905945,cerner,0.5339235067367554,ansys,0.5314633250236511,equifax,0.5260422229766846,blackstone,0.5253979563713074,hp,0.4932912588119507,resmed,0.49223196506500244,mckesson,0.4871976971626282,devon,0.48542213439941406,cisco systems,0.4699183702468872,oracle,0.4690692722797394
121,metlife,union pacific,0.9177875518798828,charles schwab,0.833358883857727,norfolk southern,0.8074683547019958,unitedhealth,0.6499823331832886,honeywell,0.5455695986747742,conocophillips,0.517062783241272,boeing,0.5036455392837524,chevron,0.48462778329849243,qualcomm,0.4728041887283325,moderna,0.46578341722488403,lockheed martin,0.4537411332130432,medtronic,0.4403848946094513,pfizer,0.43350517749786377,dominion,0.43261265754699707,northrop grumman,0.42985889315605164,monster beverage,0.4123620390892029,dollar tree,0.3951641917228699,marathon petroleum,0.39412885904312134,kinder morgan,0.39019644260406494,mckesson,0.38831955194473267,valero,0.37371626496315,exxon mobil,0.37083980441093445,duke,0.3614804744720459,palo alto networks,0.359356164932251,nvidia,0.3578717112541199
122,nvidia,palo alto networks,0.8664772510528564,qualcomm,0.8646453619003296,unitedhealth,0.7882989645004272,honeywell,0.6726067066192627,adobe,0.632737398147583,microsoft,0.6192081570625305,intel corporation,0.6059563755989075,equifax,0.597653865814209,vmware,0.5615557432174683,charles schwab,0.5563026070594788,cisco systems,0.5464542508125305,analog devices,0.5451581478118896,philip morris,0.5435620546340942,oracle,0.5418672561645508,servicenow,0.5408943891525269,broadcom,0.531980037689209,hp,0.5292234420776367,monster beverage,0.523520827293396,allstate,0.5217729210853577,cerner,0.48919954895973206,caterpillar,0.48505181074142456,alphabet,0.4798065721988678,hilton worldwide holdings,0.45678845047950745,devon,0.4500495195388794,comcast,0.44642066955566406
123,devon,pfizer,0.7458207011222839,abbott laboratories,0.661047637462616,unitedhealth,0.6157938241958618,eli lilly,0.6140181422233582,adobe,0.6026880145072937,bristol myers squibb,0.599104642868042,honeywell,0.5656412243843079,oracle,0.5545660257339478,biogen,0.5521129369735718,charles schwab,0.5173104405403137,expedia,0.5033915638923645,palo alto networks,0.48542213439941406,moderna,0.4599418044090271,nvidia,0.4500495195388794,qualcomm,0.44956809282302856,equifax,0.4345265030860901,ansys,0.43010953068733215,abbvie,0.42163896560668945,cerner,0.4086993932723999,gilead sciences,0.40624111890792847,ball,0.3979783356189728,raytheon technologies,0.3903506398200989,conocophillips,0.37572401762008667,amgen,0.3477848172187805,vmware,0.3267127275466919
124,gilead sciences,bristol myers squibb,0.9487348198890686,abbvie,0.940115213394165,amgen,0.9389985799789429,baxter,0.891262948513031,cigna,0.7824853658676147,paychex,0.7689011693000793,eli lilly,0.7484191060066223,ball,0.620135486125946,biogen,0.5435926914215088,ansys,0.5212163925170898,pfizer,0.49012884497642517,devon,0.40624114871025085,mondelez,0.3680858016014099,kinder morgan,0.3457834720611572,expedia,0.3444697856903076,abbott laboratories,0.3364003598690033,micron technology,0.32895442843437195,moderna,0.3259807825088501,twitter,0.32506492733955383,nike,0.29573577642440796,pepsico,0.29243093729019165,raytheon technologies,0.2919262647628784,progressive,0.28377270698547363,verizon communications,0.2795305848121643,dollar general,0.2634505331516266
125,intel corporation,chipotle mexican grill,0.75859135389328,comcast,0.67230224609375,resmed,0.6701384782791138,servicenow,0.6688762903213501,prudential financial,0.6613517999649048,vmware,0.6254168748855591,palo alto networks,0.6146429777145386,ball,0.6118060350418091,philip morris,0.6084104776382446,adobe,0.6063641309738159,nvidia,0.6059563755989075,biogen,0.6048086881637573,medtronic,0.6031324863433838,kinder morgan,0.6004326939582825,lam research,0.5992693901062012,regeneron,0.5899204015731812,blackstone,0.5547947883605957,ansys,0.5525227785110474,cloudflare,0.5510145425796509,monster beverage,0.5400104522705078,tesla,0.5204933285713196,mondelez,0.5062861442565918,analog devices,0.5046785473823547,ford motor,0.5028557181358337,uber technologies,0.47715508937835693
126,baker hughes,halliburton,0.9890668988227844,emerson electric,0.9715127944946289,schlumberger,0.9508498907089233,starbucks,0.7008035182952881,pepsico,0.4465008080005646,mondelez,0.3842936158180237,yum brands,0.37759435176849365,prudential financial,0.3725493550300598,exxon mobil,0.3493829071521759,monster beverage,0.3002563714981079,regeneron,0.2956608831882477,ansys,0.28702181577682495,honeywell,0.2828418016433716,mcdonalds,0.28225159645080566,motorola solutions,0.27753788232803345,medtronic,0.2751734256744385,expedia,0.2619412839412689,occidental petroleum,0.2604224383831024,marriott,0.25983238220214844,valero,0.25791212916374207,conocophillips,0.23896855115890503,paccar,0.2342708706855774,hess,0.21982145309448242,verizon communications,0.21399645507335663,progressive,0.20952723920345306
127,autozone,micron technology,0.8739745020866394,kroger,0.8675640821456909,morgan stanley,0.7779139280319214,exxon mobil,0.7078624963760376,anthem,0.6569809317588806,mckesson,0.6248151063919067,walmart,0.6078009605407715,marriott,0.5113896131515503,abbott laboratories,0.4807423949241638,expedia,0.4737659692764282,blackstone,0.4621093273162842,aptiv,0.4612758755683899,paychex,0.41427770256996155,hess,0.41071489453315735,goldman sachs,0.38833633065223694,american,0.3568386137485504,baxter,0.32705235481262207,resmed,0.3141574263572693,lululemon athletica,0.28586268424987793,nike,0.2670019268989563,wells fargo,0.26391133666038513,advanced micro devices,0.23818007111549377,servicenow,0.22606927156448364,occidental petroleum,0.22269606590270996,tesla,0.22094497084617615
128,regeneron,prudential financial,0.9059512615203857,medtronic,0.8932997584342957,lam research,0.871495246887207,chipotle mexican grill,0.7942220568656921,netflix,0.7676931619644165,american express,0.7569185495376587,mastercard,0.6930612325668335,monster beverage,0.6816064715385437,mcdonalds,0.6789648532867432,resmed,0.6755495071411133,visa,0.6736565828323364,twitter,0.6727731227874756,charter communications,0.6712060570716858,mondelez,0.6593286395072937,twilio,0.6342300176620483,servicenow,0.6223446130752563,yum brands,0.6149375438690186,kinder morgan,0.6146548986434937,cloudflare,0.6144919395446777,intel corporation,0.5899204015731812,paypal holdings,0.5798218846321106,pepsico,0.5536538362503052,blackstone,0.5433741807937622,starbucks,0.5323370695114136,american,0.5084072351455688
129,walmart,kroger,0.8271075487136841,mckesson,0.7680448889732361,abbott laboratories,0.7306035161018372,marriott,0.675119936466217,autozone,0.6078009009361267,expedia,0.5972870588302612,boeing,0.5879313349723816,exxon mobil,0.5577705502510071,unitedhealth,0.5504190921783447,honeywell,0.4954163730144501,qualcomm,0.4824698865413666,resmed,0.46333515644073486,uber technologies,0.46138453483581543,hp,0.4462965428829193,synopsys,0.4396305978298187,morgan stanley,0.433212548494339,raytheon technologies,0.42614537477493286,anthem,0.40735727548599243,palo alto networks,0.4061599671840668,tesla,0.39911705255508423,dollar tree,0.38714224100112915,micron technology,0.37831366062164307,monster beverage,0.3602134585380554,aptiv,0.3567178249359131,equifax,0.3470478951931
130,uber technologies,raytheon technologies,0.9648873805999756,moderna,0.887549638748169,ford motor,0.7268467545509338,biogen,0.7047357559204102,pfizer,0.6659212708473206,synopsys,0.6537805199623108,cadence design systems,0.6356772184371948,tesla,0.6038587093353271,abbott laboratories,0.5928518176078796,mckesson,0.5640989542007446,resmed,0.5512617826461792,intel corporation,0.47715508937835693,walmart,0.46138453483581543,twitter,0.44111916422843933,ball,0.4304695129394531,eli lilly,0.415601909160614,kroger,0.40964919328689575,expedia,0.4009765684604645,aptiv,0.3905881345272064,apple,0.3713392913341522,hilton worldwide holdings,0.3655354380607605,philip morris,0.36066076159477234,abbvie,0.36060211062431335,medtronic,0.36022958159446716,chipotle mexican grill,0.3581460118293762
131,wells fargo,lululemon athletica,0.9011974930763245,goldman sachs,0.8303120136260986,edwards lifesciences,0.7473194599151611,anthem,0.7426441311836243,morgan stanley,0.7016764283180237,citigroup,0.6919862031936646,american,0.6432275176048279,hess,0.5937725305557251,equifax,0.5911076068878174,resmed,0.5272547602653503,agilent technologies,0.5241172909736633,marriott,0.5195357799530029,blackstone,0.49508267641067505,thermo fisher scientific,0.4788072109222412,servicenow,0.4670775532722473,charter communications,0.45738720893859863,palo alto networks,0.4528440237045288,qualcomm,0.45048853754997253,cloudflare,0.44359660148620605,occidental petroleum,0.4312516450881958,nvidia,0.4252139925956726,exxon mobil,0.40379640460014343,blackrock,0.37940865755081177,monster beverage,0.37788164615631104,regeneron,0.3774411380290985
132,apple,cadence design systems,0.823298454284668,berkshire hathaway,0.8184316158294678,costco wholesale,0.7924103736877441,nike,0.7710015773773193,meta platforms,0.7632116079330444,kimberly clark,0.7581115961074829,synopsys,0.7525717616081238,hilton worldwide holdings,0.7018197774887085,tesla,0.6940603852272034,aptiv,0.6827744245529175,allstate,0.6019182801246643,monster beverage,0.5916337966918945,ford motor,0.5872377753257751,alphabet,0.5838602781295776,philip morris,0.54091477394104,microsoft,0.5407424569129944,mcdonalds,0.5248605012893677,hp,0.5173525810241699,twilio,0.48015540838241577,paypal holdings,0.4601917266845703,servicenow,0.4401068091392517,mckesson,0.43596190214157104,cisco systems,0.43585920333862305,charter communications,0.4268401861190796,moderna,0.3879386782646179
